"year_id","mx","ax","qx","n","px","lx","dx","nLx","Tx","ex","age","location_name","sex"
1993,0.010682400140053,2.59937205367572,0.052076525882573,5,0.947923474117427,75632.778849087,3938.6923653054,368708.559281309,2256299.10959259,29.8322915530404,"35","Haiti","both"
1994,0.0106964506758779,2.60225082970351,0.0521448726730378,5,0.947855127326962,77092.286644552,4019.96747115349,375822.559554183,2319624.58401094,30.0889321743171,"35","Haiti","both"
1995,0.010894121683627,2.60274616063391,0.0530842611785717,5,0.946915738821428,77296.4961256979,4103.22738852502,376646.003017556,2354150.03331357,30.4561028159064,"35","Haiti","both"
1996,0.0109290533197443,2.60604539477847,0.0532519995207127,5,0.946748000479287,77772.114292263,4141.52059301641,378945.959165044,2392068.8100581,30.7574100540567,"35","Haiti","both"
1997,0.0110414618872497,2.60674404016619,0.0537860116857531,5,0.946213988314247,78500.7816387974,4222.2439585651,382398.997676279,2431198.66819459,30.9703752936012,"35","Haiti","both"
1998,0.0111479384104755,2.60643543852977,0.0542910277127198,5,0.94570897228728,79314.6333281717,4306.07295604398,386266.303014166,2466186.68401237,31.0937160083473,"35","Haiti","both"
1999,0.0113990350110454,2.60710732600572,0.0554818160147893,5,0.944518183985211,79468.6932745331,4409.06741919336,386793.041246131,2472781.14128513,31.116418798314,"35","Haiti","both"
2000,0.0115498539059587,2.60661799003004,0.0561958360880326,5,0.943804163911967,79625.3518962531,4474.61322361375,387417.300690295,2482633.32483813,31.1789306510424,"35","Haiti","both"
2001,0.0116228540210181,2.60450259386062,0.0565400527446312,5,0.943459947255369,79875.6620751374,4516.17414674061,388559.826921496,2491556.02454042,31.192931110814,"35","Haiti","both"
2002,0.0116422016164829,2.60598859384992,0.0566325698186659,5,0.943367430181334,80728.5363380803,4571.86447052503,392697.586000592,2528297.90549366,31.3185153624672,"35","Haiti","both"
2003,0.0116771327420005,2.60776685366263,0.0567990159166277,5,0.943200984083372,81302.955461114,4617.92786130468,395467.617208362,2553467.20322975,31.40681896184,"35","Haiti","both"
2004,0.0121054476645991,2.60811179584916,0.0588239967057942,5,0.941176003294206,79726.4266410377,4689.82705809714,387414.591185419,2475633.1673107,31.0516007252784,"35","Haiti","both"
2005,0.0115060031692737,2.60822017543979,0.0559892027162129,5,0.944010797283787,80869.373935498,4527.81177080782,393517.340834666,2544382.73280934,31.4628716532263,"35","Haiti","both"
2006,0.0112142073741475,2.6043513525125,0.0546040817923805,5,0.945395918207619,81078.6559745846,4427.2255624525,394787.202942112,2558505.27998112,31.5558422771972,"35","Haiti","both"
2007,0.0107630858939625,2.60205514671856,0.0524614372105849,5,0.947538562789415,82160.8093594767,4310.27414138302,400468.247103822,2608801.16439682,31.7523790811575,"35","Haiti","both"
2008,0.0103683532218807,2.60264279257319,0.0505844073854327,5,0.949415592614567,82802.3174203961,4188.50615685123,403970.241678502,2633894.31202127,31.8094274904012,"35","Haiti","both"
2009,0.00974664133377175,2.60289162054626,0.0476206103661361,5,0.952379389633864,82859.0294792164,3945.79755814595,404836.643005822,2644527.31518531,31.9159822629667,"35","Haiti","both"
2010,0.0269075836810782,2.60370410696578,0.126388568982165,5,0.873611431017835,46946.1398096578,5933.45542977929,220512.384170407,1040329.02144969,22.1600546001798,"35","Haiti","both"
2011,0.00934906157144623,2.60592852359017,0.0457219445874951,5,0.954278055412505,82644.3642874496,3778.66104441954,404175.436811782,2641435.47964389,31.9614713286023,"35","Haiti","both"
2012,0.0088111374537356,2.60807941446986,0.0431463545028702,5,0.95685364549713,83257.3343138326,3592.2504612686,407694.293742474,2690026.60250596,32.3097853741762,"35","Haiti","both"
2013,0.00828195995276905,2.60768517593038,0.0406052849958931,5,0.959394715004107,84178.8239770832,3418.10513820859,412716.936293051,2765880.29039277,32.8571980424168,"35","Haiti","both"
2014,0.00776390167115846,2.6058484182688,0.0381111008344829,5,0.961888899165517,85893.9065913699,3273.51133517135,421632.250615934,2883448.60065304,33.5698853979329,"35","Haiti","both"
2015,0.00716598584781304,2.60543221219678,0.0352254797719343,5,0.964774520228066,87331.5159489403,3076.29454851175,429291.183913041,2982152.36846933,34.1474934456982,"35","Haiti","both"
2016,0.00680393039156466,2.60330709133981,0.0334737970351459,5,0.966526202964854,87652.8023768917,2934.07211632583,431231.942049763,3015595.71358868,34.4038710892796,"35","Haiti","both"
1970,0.00939198303967714,2.5705578327179,0.0459123209331463,5,0.954087679066854,71891.2726091315,3300.69518032276,351437.514993236,2088931.41129147,29.0568150413593,"35","Haiti","female"
1971,0.00904214754700661,2.56653046607971,0.0442373483854836,5,0.955762651614516,73100.4260038285,3233.76901225864,357632.851648076,2147037.56003051,29.3710676859539,"35","Haiti","female"
1972,0.00875670835375786,2.56517291069031,0.0428695177494253,5,0.957130482250575,72331.6610079255,3100.82342542468,354108.336164237,2159662.31215287,29.8577729594269,"35","Haiti","female"
1973,0.00845084805041552,2.56818628311157,0.0414033643400755,5,0.958596635659924,72149.5722735679,2987.23502782315,353483.46225161,2187282.88144144,30.3159507744268,"35","Haiti","female"
1974,0.00800011958926916,2.57361316680908,0.0392389162426377,5,0.960761083757362,72429.1911359434,2842.04296450528,355250.060051279,2221983.98325613,30.6780173629946,"35","Haiti","female"
1975,0.00784078985452652,2.5788950920105,0.0384735906808626,5,0.961526409319137,73359.2067626323,2822.39209365829,359962.726462935,2279064.71378353,31.0671940763737,"35","Haiti","female"
1976,0.00767886126413941,2.58789157867432,0.0376960900701418,5,0.962303909929858,74146.9940975884,2795.05176793296,363993.00258047,2332363.67098421,31.4559436882158,"35","Haiti","female"
1977,0.00745017500594258,2.59386873245239,0.0365948717349831,5,0.963405128265017,73946.5474596473,2706.06441953064,363221.591086406,2345036.32141215,31.7125870236448,"35","Haiti","female"
1978,0.00730151263996959,2.59474349021912,0.0358774824650144,5,0.964122517534986,74809.3089892988,2683.9696714834,367590.909422104,2388523.59976778,31.9281601720109,"35","Haiti","female"
1979,0.00704227713868022,2.59735751152039,0.0346255193346546,5,0.965374480665345,77214.0490664593,2673.57654885766,379646.596719809,2462809.11980408,31.8958680393034,"35","Haiti","female"
1980,0.00688918597711281,2.59735488891602,0.0338850553343441,5,0.966114944665656,78051.3011591308,2644.77265869471,383902.055697313,2484004.20860927,31.8252760904637,"35","Haiti","female"
1981,0.00664052846196225,2.59600901603699,0.0326809314192316,5,0.967319068580768,79208.0823974973,2588.59390868146,389817.455569875,2509268.18384472,31.6794461864665,"35","Haiti","female"
1982,0.00677737295695069,2.59566140174866,0.0333435286708768,5,0.966656471329123,80802.4956586613,2694.24033067297,397534.612273304,2556570.12393431,31.6397421031917,"35","Haiti","female"
1983,0.0068275864775125,2.59514737129211,0.0335864648260925,5,0.966413535173907,82532.3519018804,2771.96993416719,405995.580326521,2604567.80275922,31.5581434763387,"35","Haiti","female"
1984,0.00691709410312971,2.59523606300354,0.0340195893987789,5,0.965980410601221,82109.5607647574,2793.33354293113,403830.496055744,2586927.24119137,31.5057980714679,"35","Haiti","female"
1985,0.00695462466355692,2.59592652320862,0.0342012971685096,5,0.96579870283149,79807.7369268734,2729.52812698223,392476.698460133,2516183.80898728,31.5280686544567,"35","Haiti","female"
1986,0.00711482450051479,2.59562039375305,0.0349758006125894,5,0.965024199387411,77883.8373286465,2724.04956535008,382869.537421899,2452185.11423516,31.4851604433366,"35","Haiti","female"
1987,0.00709125437969125,2.59611439704895,0.0348619946644271,5,0.965138005335573,77644.2488585743,2706.83338943106,381714.326478431,2460180.81990743,31.685293580321,"35","Haiti","female"
1988,0.00716414830540074,2.59576916694641,0.0352142027235674,5,0.964785797276433,78740.7267722378,2772.79191515861,387037.202045123,2507236.51495783,31.8416735244286,"35","Haiti","female"
1989,0.00741008493025888,2.59363675117493,0.036401339407733,5,0.963598660592267,78937.0239828382,2873.41340183566,387770.643505332,2514356.92718182,31.8526947219148,"35","Haiti","female"
1990,0.00726162436429959,2.59479260444641,0.0356848603063334,5,0.964315139693667,79059.2124889434,2821.21695359667,388510.450563465,2549961.28424635,32.2538158927774,"35","Haiti","female"
1991,0.00735989843985678,2.59860897064209,0.0361603936162025,5,0.963839606383798,79217.1496455813,2864.52331233783,389206.907642272,2584432.99453358,32.6246653167448,"35","Haiti","female"
1992,0.00751709048314363,2.60268664360046,0.0369201214995,5,0.9630798785005,79511.2416634889,2935.56470279212,390518.739846866,2628161.07566242,33.0539559020527,"35","Haiti","female"
1993,0.00810774289291741,2.60360836982727,0.0397660861647043,5,0.960233913835296,78252.0680659402,3111.77848127649,383803.300422218,2586422.67846537,33.0524514225731,"35","Haiti","female"
1994,0.0084552866850105,2.59995365142822,0.0414355779299876,5,0.958564422070012,76531.4253343032,3171.12383853254,375046.282481977,2539187.61967406,33.178365731233,"35","Haiti","female"
1995,0.00867001424695619,2.60180044174194,0.0424670777341737,5,0.957532922265826,75395.1990426156,3201.81377852625,369297.406823792,2551067.43530109,33.8359400558005,"35","Haiti","female"
1996,0.00875785092759248,2.61027860641479,0.0428915842323422,5,0.957108415767658,75049.0327335663,3218.97190904757,367552.717631431,2573667.52245415,34.293147142762,"35","Haiti","female"
1997,0.00886555514214597,2.61229181289673,0.0434088809524718,5,0.956591119047528,75519.5398221999,3278.21871372733,369770.269449117,2615362.63068068,34.6316017925716,"35","Haiti","female"
1998,0.00904901183107728,2.61292767524719,0.0442884010943589,5,0.955711598905641,76915.3421500801,3406.4575234526,376445.250270721,2675412.21325887,34.7838563603931,"35","Haiti","female"
1999,0.00942131126913919,2.61371970176697,0.0460707977628246,5,0.953929202237175,78847.9430170047,3632.58763675115,385571.342775839,2730592.14795585,34.631114566514,"35","Haiti","female"
2000,0.00969802936570232,2.61101102828979,0.0473921426723177,5,0.952607857327682,80589.309365243,3819.30004730115,393822.28113356,2786915.94779914,34.5817077941245,"35","Haiti","female"
2001,0.00984646954335584,2.6066746711731,0.0480988593779927,5,0.951901140622007,81423.121908642,3916.35929080093,397742.48765575,2800520.24981623,34.3946557706109,"35","Haiti","female"
2002,0.00993432086488104,2.60970902442932,0.048519465108231,5,0.951480534891769,81828.8607762339,3970.29255527878,399654.149415911,2835608.64962592,34.6529161316332,"35","Haiti","female"
2003,0.0100837234846046,2.61217761039734,0.0492331741288903,5,0.95076682587111,82480.538032571,4060.77869120213,402706.271884781,2877190.7945294,34.8832689887791,"35","Haiti","female"
2004,0.0104724723508198,2.61272358894348,0.0510851967795122,5,0.948914803220488,82284.8281994063,4203.53664053502,401389.137132071,2839432.56830807,34.5073646070827,"35","Haiti","female"
2005,0.0100261150404827,2.61262798309326,0.0489586965858693,5,0.951041303414131,83582.8849876769,4092.10910588328,408145.038168869,2916564.76828489,34.894282109488,"35","Haiti","female"
2006,0.00975424106923099,2.61187267303467,0.0476609730226282,5,0.952339026977372,83867.1362942925,3997.18932040736,409789.884424344,2924495.36366987,34.8705761623686,"35","Haiti","female"
2007,0.0092841461216105,2.61123538017273,0.0454135649240144,5,0.954586435075986,84225.4551661871,3824.9781764443,411990.303291434,2949403.76260764,35.0179616932685,"35","Haiti","female"
2008,0.00881292626643395,2.61095857620239,0.043156005547447,5,0.956843994452553,85069.4308993751,3671.25683181158,416576.369848278,2979515.41446163,35.0245133059132,"35","Haiti","female"
2009,0.00820826138367013,2.61225748062134,0.0402523916515411,5,0.959747608348459,86226.3127078873,3470.81530978614,422844.15024735,3015301.57812763,34.969622188794,"35","Haiti","female"
2010,0.0238911652084097,2.61293411254883,0.113010841967667,5,0.886989158032333,53911.284189629,6092.55961782814,255013.079717165,1298963.00400838,24.0944548721816,"35","Haiti","female"
2011,0.00796446800670781,2.61564350128174,0.0390802018783835,5,0.960919798121616,86784.5727148253,3391.55862162463,425836.178733872,3003524.22579949,34.6089648406647,"35","Haiti","female"
2012,0.00751936154823366,2.61714959144592,0.0369350239422957,5,0.963064976057704,87108.7339939664,3217.36317565021,427877.174812267,3022534.35214368,34.6984075368727,"35","Haiti","female"
2013,0.00688736872817377,2.61738061904907,0.0338808594749622,5,0.966119140525038,87701.2208109772,2971.39273807935,431426.406128721,3055950.74961265,34.8450195031966,"35","Haiti","female"
2014,0.00640809008297224,2.61787796020508,0.0315587113374296,5,0.96844128866257,88272.3780856704,2785.76249907412,434725.864181673,3112631.76852809,35.2616734252612,"35","Haiti","female"
2015,0.00595756380716052,2.61858224868774,0.0293711178229678,5,0.970628882177032,88309.7130814422,2593.75498782753,435371.751236644,3130652.67081488,35.4508305097503,"35","Haiti","female"
2016,0.00572219806049325,2.61941480636597,0.0282264840565065,5,0.971773515943493,87919.3942221788,2481.65537927004,433689.179059302,3116981.4163895,35.4527171617295,"35","Haiti","female"
1970,0.010844205506146,2.58852982521057,0.0528392557284797,5,0.94716074427152,69477.5434072786,3671.14168348374,338534.868359245,1917941.76841651,27.6052041329887,"35","Haiti","male"
1971,0.0111050177365541,2.58844518661499,0.0540768901522253,5,0.945923109847775,69394.8045831393,3752.65522457757,337924.289145892,1896891.01850151,27.3347699427401,"35","Haiti","male"
1972,0.0112325875088573,2.58873987197876,0.0546818953388431,5,0.945318104661157,68743.0233892247,3758.99881024523,334651.1929937,1864355.79076424,27.1206545602194,"35","Haiti","male"
1973,0.0112581998109818,2.58866238594055,0.0548032379796756,5,0.945196762020324,67388.7722666633,3693.12292368811,328038.495114082,1823512.30663489,27.0595864162519,"35","Haiti","male"
1974,0.0110209351405501,2.58833074569702,0.0536779767862493,5,0.946322023213751,68248.7015903463,3663.45221965826,332408.472868974,1853332.4311382,27.1555705522807,"35","Haiti","male"
1975,0.0109159927815199,2.5883195400238,0.0531799544627407,5,0.946820045537259,69511.5758702167,3696.62243941147,338642.807246045,1895404.74482213,27.2674690667493,"35","Haiti","male"
1976,0.0107745490968227,2.58833456039429,0.0525083369483635,5,0.947491663051636,69483.6979339145,3648.4734235323,338619.59240672,1908277.14925123,27.4636671045657,"35","Haiti","male"
1977,0.0106101017445326,2.58921575546265,0.0517273910576111,5,0.948272608942389,68623.856792489,3549.73307618658,334561.643390061,1895523.64214774,27.6219339854301,"35","Haiti","male"
1978,0.0104274367913604,2.5888237953186,0.0508584803381499,5,0.94914151966185,69273.6392455496,3523.15201952188,337873.255912801,1926918.00469421,27.8160354455176,"35","Haiti","male"
1979,0.0102425459772348,2.58998537063599,0.049979013645387,5,0.950020986354613,69324.8816722327,3464.78920706136,338274.215684483,1948228.83108237,28.102880006252,"35","Haiti","male"
1980,0.0102563665660803,2.59041714668274,0.0500450414449746,5,0.949954958555025,69498.0943379855,3478.03501149124,339109.858163001,1982127.36849433,28.5206002750921,"35","Haiti","male"
1981,0.0101961231251516,2.59092259407043,0.0497583879114125,5,0.950241612088587,71876.5125904819,3576.45939519673,350766.595430216,2078491.03774924,28.9175276156133,"35","Haiti","male"
1982,0.0100145057221193,2.59184312820435,0.0488933911062201,5,0.95110660889378,74857.1180706135,3660.01835091101,365471.692010423,2174605.73069444,29.0500861740779,"35","Haiti","male"
1983,0.00975412592524878,2.58956384658813,0.0476502903994733,5,0.952349709600527,76469.9219119261,3643.81398592833,373566.428591641,2211447.08357307,28.9191753866324,"35","Haiti","male"
1984,0.00981984766553148,2.58937120437622,0.0479638379925155,5,0.952036162007484,76888.399262973,3687.86272575309,375551.928233857,2216932.80476717,28.8331247108532,"35","Haiti","male"
